content,date,index,writer
 저도 잘 모르겠어요.. 저 영상이 고2 고3대상 토크콘서트에서 나온거라서 ,2018.07.06. 23:25,20075417,서시대 도행21학번
 2학년이 알텍을 듣기에는 버거울거 같은데요? 생각의 질서니 시발점부터 시작하는게 맞을거 같네요 ,2018.07.02. 15:42,20061902,블루호프
 ㄱㅇㄷ..이죠 ,2018.06.28. 20:00,20048461,긍정적인태도
 각오 남기는거 어디다가 남기면 되나여?? ,2018.07.01. 21:22,20048461,샤대갈래
 개인적으로는 기벡이염 ,2018.06.24. 21:19,20040506,19학번 생화학지망
 역시 황밸... ,2018.06.22. 17:16,20034479,설의가가고싶어요
 가발쓰고 다닐듯ㅋㅋ 원빈이면돈벌어서 머리이식도 가능해보임 ,2018.06.22. 17:17,20034479,서울대카이스트컴공20
 ㅠ... 밸붕이었군 ,2018.06.22. 17:18,20034479,설의가가고싶어요
 빠지기전에 외모로 돈벌어서 머리심어야져ㅋㅋㅋ ,2018.06.22. 17:23,20034479,얼룩껄룩
 가발X 머리 못심는다고 가정 ,2018.06.22. 17:24,20034479,설의가가고싶어요
설의가가고싶어요 그럼.. 풍성충 할래요ㅋㅋㅋ ,2018.06.22. 17:25,20034479,얼룩껄룩
얼룩껄룩 빛-나는 머리와 얼굴 두가지를 가진 한석원 당신은 대체... ,2018.06.22. 17:26,20034479,설의가가고싶어요
 한석원 뭐지ㅋㅋㅋㅋㅋㅋㅋㅋ ,2018.06.22. 17:27,20034479,샤이니최민호
  ,2018.06.22. 17:31,20034479,윤사마스터
  ,2018.06.22. 17:31,20034479,윤사마스터
 닥후.. ,2018.06.22. 17:31,20034479,윤사마스터
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이렇게보니까 맞네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2018.06.22. 17:33,20034479,설의가가고싶어요
 뉴런후기 이런식으로 수만휘에 서치해보세요 ,2018.06.20. 22:21,20030591,ㅓㅇㅁㅇㅏ
 그냥 에매하면 현우진 들어요 ,2018.06.20. 23:24,20030591,인도자
 헤어의 유무랄까요..? ,2018.06.21. 21:32,20030591,교육과어디든
 빡T나 현T나 강의력은 믿고들으셔도됩니다. 맛보기 들어보고 결정하세요!! ,2018.06.21. 21:33,20030591,교육과어디든
 쪽지확인해주세요! ,2018.06.28. 13:53,20030591,oh히로oh
 부정불가한 명강의 ,2018.06.19. 20:25,20028118,파파파파파피
 머리카락은 없지만 속은 꽉찼다는게 맞는말이네 ,2018.06.19. 20:33,20028118,우산이오
 아니 ㅋㅋㅋㅋㅋㅋㅋ 이분 ㅋㅋㅋ ,2018.06.20. 08:33,20028118,샤대갈래
 아니 이분 두번죽이시네 ㅋㅋㅋㅋㅋㅋ ,2018.06.25. 21:47,20028118,문송하는 문과생
 ㅇㄷ ,2018.06.21. 01:42,20028118,서울대기항21학번
 ㅇㄷ ,2018.06.21. 21:38,20028118,옷사주세요오
 좋은 자료 감사합니다.금일 수만휘 전체 공지로 지정되었습니다. ,2018.06.22. 18:42,20028118,수만휘
" ,ㅇㄷ ",2018.06.23. 00:00,20028118,나의꿈고려대
 뭔 내용이에요? 사이트가 안들어가져서 ㅜㅜ집가서 봐야하나 ,2018.06.23. 14:51,20028118,절편맛있다
 챙겨보기 ,2018.06.23. 15:08,20028118,수시로 대학간다
 봐야지 ,2018.06.23. 21:11,20028118,수도권제발
 ㅇㄷ1 ,2018.06.23. 22:37,20028118,연대정문부순다
 감사합니다 ,2018.06.24. 12:59,20028118,눈팅만하자
 ㅇㄷ ,2018.06.24. 16:25,20028118,더잘가자정신차려
 감사합니다 ,2018.06.24. 18:16,20028118,몽하
 와..명강의...감사합니다 ..ㅠㅠ ,2018.06.24. 21:18,20028118,19학번b성의대생
 아직도 메인에 보이나요?? 올린지 꽤 됐었는데 ㅋㅋㅋㅋㅋ ,2018.06.24. 22:13,20028118,외않헤
외않헤 저희가 확인한 날짜가 며칠되지 않아 지난주 금요일부터 안내중입니다. ,2018.06.26. 09:36,20028118,수만휘
수만휘 그렇군요 조회수1만 ㄷㄷ ,2018.06.26. 16:48,20028118,외않헤
 ㅇㄷ ,2018.06.26. 16:32,20028118,RATTI
 저도 고교시절에 잠시 봤던 추억이 ,2018.06.27. 13:14,20028118,왓슨크릭
 ㅇㄷ ,2018.06.27. 14:30,20028118,문창과20학번
 ㅇㄷ ,2018.06.28. 16:48,20028118,새내기초롱
 ㅇㄷ ,2018.06.29. 19:40,20028118,동국대젭알
 올어바웃아니고 알텍 아닌가욤ㅇㅂㅇ ,2018.06.18. 01:01,20024304,하연우
 혹시 어느부분이 안맞으신지 알려주실스있나요? ,2018.06.16. 19:44,20019657,공부좀하자젭알ㄹ
 뭔가 맥락이 없다고 해야하나..? 강의가 좀 산만한 것 같아서..ㅜ ,2018.06.16. 19:45,20019657,샤대19그라샤
 이창무 ,2018.06.16. 18:18,20019475,고정검무신
 어디쌤이에요? ,2018.06.16. 18:19,20019475,공부좀하자젭알ㄹ
 이창무쌤은 1등급정도 되는 학생들이 들으면 좋다고생각해요 ,2018.06.16. 18:32,20019475,기밥
 헐..ㅋㅋㅋ 현우진쌤 강의보다 어렵나요? ,2018.06.16. 18:33,20019475,공부좀하자젭알ㄹ
공부좀하자젭알ㄹ 우진쌤 드릴은 어렵지만 드릴제외하면 창무쌤이 조금더....? ,2018.06.16. 18:34,20019475,기밥
 우진쌤도 좋긴하지만 개념부분잡고 하려는거는 정승제쌤이 좋다고 하더라구요 ,2018.06.16. 18:33,20019475,기밥
 개념의신이랑 개때잡이 있는데 고2 정승제쌤 패스는 개념의신이고 고3 패스는 개때잡이더라구요 근데 수꼭필이 고3 정승제썀 패스에 있던데 .. 개때잡 들어도 되나요? ,2018.06.16. 18:33,20019475,공부좀하자젭알ㄹ
공부좀하자젭알ㄹ 보통 개때잡 많이 들어요 ,2018.06.16. 18:34,20019475,기밥
 한석원에 빠지면 헤어나올 수 없어요..지금 한석원강의 뿌리는걸로 아는데 함 들어보세요 ㅋㅋㅋ ,2018.06.16. 18:35,20019475,공부열심히할걸
" 이과면 현우진t 추천하는데 문과시면 모르겠네요. 현우진t는 수분감처럼 스튜디오에서 하는 강의에선 되게 조용하고 긴장하는 느낌이고, 뉴런처럼 현강생들 앞에서하는 수업은 재밌게 해요. ",2018.06.16. 18:39,20019475,띠티
 이과인데 현우진쌤은 상위권 애들한테 좋다고 하던데 .. ,2018.06.16. 18:43,20019475,공부좀하자젭알ㄹ
공부좀하자젭알ㄹ 3등급 정도 나오시면 바로 뉴런 듣는걸 추천합니다! 특히나 기벡은 현우진만의 스킬이 있어서 기벡만은 꼭 들으시는걸 추천합니다. ,2018.06.16. 18:45,20019475,띠티
띠티 글에 썼는데 제가 4등급이 떠서요 ㅠㅠ 4등급한틴 시발점 어렵다는 분들도 많던데 아닌가요?? 들을만 하나요 ,2018.06.16. 18:47,20019475,공부좀하자젭알ㄹ
"공부좀하자젭알ㄹ 괜찮을거 같아요.한 강의 듣는데 좀 오래걸리긴 할거같은데, 뉴런이 개념도 같이 정리해주니까 들어도 괜찮을거 같아요.뉴런 미적2, 기벡은 정말 추천합니다.(확통은 선택적으로..) ",2018.06.16. 18:50,20019475,띠티
"공부좀하자젭알ㄹ 시발점은 좀 비추합니다.차라리 뉴런 바로 들으시거나, 베이스 좀 쌓고 싶으시면 쉬운 개념강의 먼저 한번 싹 훑고 바로 뉴런하시는게 좋을거 같아요. ",2018.06.16. 18:52,20019475,띠티
 한석원이 정확하게 정석스타일이에요.개념만 들어도 제대로 개념잡히면 푸는것도 쉽게풀려요 안광지배철 한석원추 ,2018.06.16. 19:27,20019475,아그네시아
 정승제풀커리ㄱㄱ ,2018.06.16. 20:55,20019475,파워정시러 힘내자
 빠르다 ,2018.06.16. 00:29,20017803,콩근
 ㄹㅇ 대비에스인듯유사 공교육 ,2018.06.16. 00:30,20017803,고2 정시러
 몰라서그런데 어떤게 빠르다는거에요..? ,2018.06.16. 17:58,20017803,19경희국캠russian
" 라이브 끝난 게 12시 28분이었고, 이 내용이 라이브 끝났을 때 나온 건데, 1분 지난 29분에 대성마이맥이 게시글을 올려서 제가 빠르다고 한 거에용 ",2018.06.17. 02:03,20017803,콩근
 ㅋㅋㅋㅋㅋㅋㅋㅋ대비에스 ,2018.06.16. 19:03,20017803,limit88
 ㅋㅋㅋㅋㅋㅋㅋㅠㅠ ,2018.06.17. 03:18,20017803,백 야
 왠지 몇개댓글이 알바같냐 ,2018.06.16. 23:17,20017803,고쓰리에욥
 누구요?? ,2018.06.17. 02:05,20017803,콩근
 윤도영쌤♥️ ,2018.06.17. 03:17,20017803,윤 도 훈
 한석원쌤 생각의질서 듣는데  수학34등급 학생들이 듣기 좋은 강의예요 알텍이랑 병행하면 성적 잘 나올거 같아요 ,2018.06.11. 22:14,20007418,SG원넓E
 감사합니당! ,2018.06.11. 22:37,20007418,ㅃㄹㅃㄹ
 전 갠적으로 현우진t추천이요.현재 수강중인데 좋더라고요 ,2018.06.11. 22:19,20007418,한양대 19학번 소프트
 감사해요~ ,2018.06.11. 22:37,20007418,ㅃㄹㅃㄹ
 개념설명은 빡빡이가 좋음.근데 계속 듣다보니 중위권 애들에게는 설명이 좀 불친절할 수도 있겠다는 생각이 드네요.해설강의는 확실히 상위권을 기준으로 찍으심.알텍도 살짝 그런거 같음.다만 무리는 없을거임. QnA 있으니깐... ,2018.06.11. 22:34,20007418,의대간 공룡뒷다리
 아 혹시 현우진쌤 강의 들어보셨나욤..ㅡ?한석원쌤강의만 들으신거세요?? ,2018.06.11. 22:38,20007418,ㅃㄹㅃㄹ
ㅃㄹㅃㄹ 네네 설명이 좀 중구난방이긴 하지만 한석원보다는 친절하네요.도구들도 많고 개념도 깔삼하고.저랑은 안 맞아서 빡빡이로 바꿨지만 현우진 매우 괜찮음 ,2018.06.11. 22:41,20007418,의대간 공룡뒷다리
의대간 공룡뒷다리 넵 정보 감사합니다ㅜㅜ! ,2018.06.11. 22:42,20007418,ㅃㄹㅃㄹ
 맞는것도 인강들으면 신세계가 펼쳐질 겁니다.이것저것 추가로 알려주세여 ,2018.06.10. 00:16,20000956,SG원넓E
 정상모 ,2018.06.09. 14:17,20000201,킴쿔김
 정승제 ,2018.06.09. 14:18,20000201,코트추
 배성민 ,2018.06.09. 14:22,20000201,19학번연대화공
 이창무 ,2018.06.09. 14:24,20000201,샤대는 누가 가나
 이창무 ,2018.06.09. 14:33,20000201,연의21학번
 정승제용 ,2018.06.09. 15:39,20000201,콘치콘초
 배성민쌤 추천드려요 ,2018.06.08. 07:27,19996371,Martin19
 댓글 감사합니당 ,2018.06.08. 08:34,19996371,세훈아간호학과가자
 배성민 좋아여 ,2018.06.08. 07:37,19996371,ALL1등급받을예정
 댓글감사해욥 ,2018.06.08. 08:34,19996371,세훈아간호학과가자
 미적분은 한석원이 나은거같고기벡은 공간빼고는 현우진공간쪽은 차현우 ,2018.06.07. 21:20,19992028,마마가리
 참고 할게요 ㄱㅅㅅ ,2018.06.07. 22:32,19992028,한양십구
 현우진 공간 Goat인데..? ,2018.06.17. 09:56,19992028,Mymy유
 현우진이 기벡 중에서도 공간에서는 god인데... ,2018.07.05. 01:33,19992028,성한서
 도움이 되길 바라며.. 쌤차에서 자료 퍼옴 ,2018.06.08. 11:43,19992028,걍다넬
 대치에서 이창무 선생님 현강 들으려면 어느 학원으로 알아봐야 하나요? ,2018.06.20. 11:20,19992028,수올
" 대찬, 새움, 클탑, 세정 입니다~ ",2018.06.21. 13:42,19992028,anstn
anstn 감사합니다.. ,2018.06.22. 11:06,19992028,수올
 한석원 모의고사 구매해야 하는건가요?? ,2018.06.06. 00:16,19985264,올1등급맞고시포
 한석원 그는 그저 갓.. ,2018.06.04. 18:13,19982098,아그네시아
 정말요??들을까요?? ,2018.06.04. 18:14,19982098,꿈풀
꿈풀 한석원 뭐들으시려고 하는지는 모르겠는데 저는 생각의 질서?기본서 하나들었는데 개념잡히니까 다괜찮게 풀렸어요 6모까지 무료니까 생각잘해보시고 들어보시고 결정 추천요 ,2018.06.04. 18:15,19982098,아그네시아
아그네시아 감사합니다..갓석원 ,2018.06.05. 17:46,19982098,꿈풀
 확통은 킹갓승제 ,2018.06.04. 18:22,19982098,학벌만능주의
" 정승제는 돈내야되지않나여,.? ",2018.06.04. 19:06,19982098,꿈풀
 좋아요 ㄹㅇ 빛석원 ,2018.06.04. 21:58,19982098,흫헤
 듣구있습니다키야 ,2018.06.04. 22:06,19982098,꿈풀
 삭제된 댓글입니다. ,,19982098,
 지금듣고있는데 감탄밖엥 ,2018.06.05. 17:46,19982098,꿈풀
 한석원 그는 .. 진짜 .. 도서관에 앉아서 듣다가도 일어나서 박수치게 만드는 마성의 수업 ,2018.06.04. 01:09,19981107,켄뉴
 한석원 겁니좋음 ,2018.06.04. 01:09,19981107,메인코
 솔직히 누굴 들으나 괜찮다도봅니다ㅋㅋ ,2018.06.04. 01:11,19981107,비닷
 한석원 : 군더더기 없이 깔끔함. FM그 자체현우진 : 굉장히 트렌디 한 부분까지(경향성)까지 언급해 줌. 수업을 유쾌하게 이끌어감. ,2018.06.04. 01:33,19981107,bluebear22
 생질 ,2018.06.03. 20:48,19979987,KOREA 경영 21학번
 ㄳ ,2018.06.03. 20:53,19979987,수만휘초보
 한석원:교과서본질로 모든문제 해결함현우진:신기함 매우ㅇ 근데 어쩔때는 이걸 이렇게까지해야돼???. . . . 라는생각이듬 ,2018.06.03. 19:54,19979868,19학번죄수생
 개인적으로 문과는 혼자하는게나을수도 3이상이라면 ,2018.06.03. 19:55,19979868,19학번죄수생
 모발차이 ㅈㅅ ,2018.06.03. 19:56,19979868,차세대 교육혁명가
 머리 ,2018.06.03. 19:57,19979868,공행과
 둘 다 스타일이 너무 달라서 들어보고 결정하세요 ,2018.06.03. 14:01,19978944,묘도리
 머리카락 갯수 차이? ,2018.06.02. 22:38,19977679,서울대갈수있을까
 ㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2018.06.02. 22:38,19977679,흫헤
 너무해ㅋㅋㅋㅋㅋㅋㅋㅋ ,2018.06.02. 22:42,19977679,mushro
 현우진이 더 잘맞는 사람이 많으니까요 ,2018.06.02. 22:38,19977679,LYH1
 머리가 눈부셔 볼 수 없기 때문 ,2018.06.02. 22:39,19977679,서울대 수리과학부 19
 글쎄요 전 한석원만 듣었지만 애들말로는 현우진이 더 체계적?이라고 하더군요 문제도 깔끔하고 ,2018.06.02. 22:39,19977679,경대수의대19
 너무 깜찍해서 강의에 집중이불가능 ,2018.06.02. 22:40,19977679,2018기적의사나이
 ㅋㅋㅋㅋㅋ ,2018.06.02. 22:40,19977679,한양대공대지망
 무엇보다 한석원쌤은 발음하고 속도가 너무 안맞.. ,2018.06.02. 22:41,19977679,19해양
  ,2018.06.02. 22:44,19977679,공부열심히할걸
 현우진이 뜬 이유는 마케팅도 한 몫했다고들 하더군요 ,2018.06.02. 22:47,19977679,파파파파파피
 마케팅도 있겠지만 약간 보고싶게 만드는 그런 게 있는거 같아요 나이도 젊고 뭐랄까 좀 ㅎ ,2018.06.03. 00:08,19977679,블핑제니
 현우진이 감각이 좀 더 젊긴 하죠 스킬도 많이 알려주고 근데 한석원 쌤은 진짜 정석대로 개념대로 알려주셔서 스타일이 많이 다른것 같아요 ,2018.06.03. 02:05,19977679,여름여름한
 인강 인기는 물타기 마케팅이 제일 큼 ,2018.06.03. 08:59,19977679,Ccccxxz
 현우진샘의 감각..?ㅋㅋ ,2018.06.03. 21:59,19977679,레몬히요
 한석원 ,2018.06.02. 22:12,19977541,Sky컴공과
 감사합니다 ,2018.06.02. 22:12,19977541,태그놀이
 한석원 ,2018.06.02. 22:13,19977541,흫헤
 석원띠 ㄱㄱ ,2018.06.02. 22:50,19977541,성대스과19
 승범띠! 전 갓승범파임♡ ,2018.06.02. 22:53,19977541,El mariachi
 1초의 고민도 없이 빡t ,2018.06.02. 23:06,19977541,성대생명19학번
 아니 당연히 국어 1타 신승범아님? 윗분들 ;; ,2018.06.03. 00:46,19977541,자만하지말기
 현우진:웃기려함한석원:웃김 ,2018.06.02. 16:04,19976722,Serway
" 현우진쌤 시발점,뉴런 실려있어용 ",2018.06.01. 01:03,19973820,고2 정시러
 그거 젤처음에 자기가 가르쳤데요 현우진쌤이 ,2018.06.01. 01:04,19973820,삼수조짐
 그게머에요? 공식인가요?  쓸곳있어요? 강의를 안들으니..모르겠군요 ,2018.06.01. 01:07,19973820,긍정적인태도
 쓰면 굳이 미분해서 구할거 바로 구하죠 ,2018.06.01. 01:07,19973820,인설가즈아
인설가즈아 아. 그렇군요? ,2018.06.01. 01:08,19973820,긍정적인태도
 hair 나올수없는 그의매력은.... ,2018.05.31. 21:23,19973055,정시조아
 빡t 당신은 도덕책... ,2018.05.31. 21:24,19973055,예비법대생
 즈윽! 함섹펙스의 도함수를 적분해서 함섹펙스그래프의 개형을 그린다 이말이징 ,2018.05.31. 21:27,19973055,19학번죄수생
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 음성지원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너희는 모오른다 이말이징! 아아아아아니 선생님 왜요? 고등학교 수학의 범위를 벗어난다. 그냥 닥.치.고 외워라 ,2018.06.09. 10:32,19973055,webarebears
 ㅋㅋ ,2018.05.31. 21:27,19973055,스팸좋아해요
 웃기려는의도 없으시고 넘 진지하신데 너무 웃기심 .....ㅠㅠㅠㅜㅜㅜㅜ하ㅏㅏ ,2018.05.31. 21:30,19973055,너무해무
 hair 나올 수 ㅋㅋㅋㅋㅋㅋㅋㅋ ,2018.05.31. 21:36,19973055,멍게성게
 ㄹㅇ 웃기려고 안하는데 그게 더 웃김 ,2018.05.31. 21:40,19973055,더울땐핫바
 한석원샘 말투부터 웃김ㅋㅋㅋㅋ ,2018.05.31. 22:53,19973055,타코비
 알파테크닉엔 진지..함만있슬뿐.... ,2018.05.31. 23:02,19973055,배경인
 대성 프패면 그냥 한석원샘 계속 들어도 돼요 ,2018.06.01. 01:29,19972988,히도라
 ㅋㅋㅋㅋㅋㅋ ,2018.05.28. 18:46,19966665,팩트리어트 미사일
 저도최근에 그쌤 강의수강하는꿈 꿨음... ,2018.05.28. 18:51,19966665,인생의목표는행복
" 저는 두분다 들어봤는데, 결론부터 말씀드리면 서로 상호보완돼요.한석원t는 본질적 측면이 강하고,현우진t는 실전적 측면이 강하다고 생각해요. 하지만 저는 이 두 측면이 같이 가야 정확히 이해되고 내것이 된다고 생각해서 한t로 시작해서 현t로 가는게 이상적이라 생각합니다 ",2018.05.28. 01:28,19965782,하늘을 우러러
 그렇군요! 참고하겠습니다!! ,2018.05.28. 01:27,19965782,LaeNa
 안헷갈려요 윗분말대로 한석원샘 완전 본질 최강 ,2018.05.28. 01:41,19965782,명탐정조수
 푸는방법이 해설지랑 약간 달라요 깐석원의 풀이법도 비교해보셔여 ,2018.05.28. 00:00,19965489,한창석
