content,date,index,writer
 박승동은 해설강의만들어봤는데 좀 잠오고..나한텐 ㅋㅋㅋㅋ신승범은 정말 수학 체계적으로 잘가르쳐주고한석원은 개념 좀 많이잘가르치는거같은데다 내생각이야...ㅋㅋ 참고하려면.. ,2009.04.19. 19:41,3730119,섿
" 어흑 , 얘들아 나 재수생이란다 ㅠㅠ....  반말에 상처받은 1人... ",2009.04.19. 19:42,3730119,민소희
 현학적이라는게먼말이징..ㅋㅋㅋ암튼 풀이괜찮은뎅.ㅋㅋㅋ ,2009.04.19. 17:12,3729288,띠가
 둘중에는손광균 ㅊㅊ ,2009.04.19. 17:13,3729288,띠가
 나는 금우쌤 ㅊㅊ ,2009.04.20. 19:40,3729288,베이즈제로
 현학적인게 쉽게말하면 수능시험볼때 내가 도저히 써먹을수 없을것같은걸 말하는것같애;; ,2009.04.19. 21:25,3729288,캎흐
 석원샘 풀이 보면 입이 떡벌어짐 정말 감탄함...ㅋㅋ 그런대 막상 나도 할수 있을까 하는 불안감ㅋㅋ ,2009.04.19. 23:56,3729288,백골정예용사
 09수능에서 한석원수업듣고 진도나간대까지는 다맞았는데;; ,2009.04.23. 22:53,3729288,멋저브러
 학교수업 쌩까면 가능한 조합인듯 ,2009.04.19. 15:17,3729003,겸손
 쥰내 만이듣네염 ,2009.04.19. 15:17,3729003,amy
 난 알텍 수1수2미적 과탐 윤도영 화2 백호 생1ㅇㅇ ,2009.04.19. 15:17,3729003,연세자과
 주말엔 평균 10시간씩 (순수공부시간) 공부하는데 그 중 7~8시간은 인강+복습이 차지해.. 혼자 공부하는 시간 늘리라는데 이것도 최대한 압축한거거든..ㅠㅠ ,2009.04.19. 15:18,3729003,sssrhdqnwnd
 학교에서는 거의 인강 1시간 분량짜리 2개씩 밖에 못 들어 ㅠㅠ 맨앞자리라ㅡㅡ 뒤로 나가는 것도 한계가.. ,2009.04.19. 15:18,3729003,sssrhdqnwnd
 나도 결방땐 그랫는데 학교다니는동안은 자살행위 ㅋㅋ 수업쌩까고 피엠피로들어? 그나저나 외궈랑 언어 나랑 똑같다 ,2009.04.19. 15:19,3729003,sk텔레콤
 학교수업 쌩까면 될듯  나는 그렇게 못해서 3개듣습니다 ,2009.04.19. 15:19,3729003,우디
 외궈랑 언어는 저게 진리라 하데.....ㅋㅋ 솔까말 사탐은 여러개로 갈라져있고(특히 근현) 뭐 수리도 신승범t도 인기 많던데 하여튼 너무 힘들다ㅠㅠ ,2009.04.19. 15:21,3729003,sssrhdqnwnd
 저런거 다 어디서 들어 ?? 돈안내고 듣지? 나도 알려줘~ ,2009.04.19. 15:42,3729003,ㅇㅋㅇㅋㅇㅋ
 대단하다............. ,2009.04.19. 15:53,3729003,천사후로삐
 난 오늘 전재홍 법사 신청했는데.................. ,2009.04.19. 15:53,3729003,천사후로삐
 지금 나도 티스터디로 엄청듣는다고 생각했는데 나보다 많이 보네...티스터디가 1강좌당3만원이어서 강의 한 6개 정도 듣는데... 도대체 어디서 인강을 이렇게 많이 듣는거지? 그냥 난 티스터디나 들을란다... 너무 상대가 안돼... ,2009.04.19. 21:17,3729003,Happy Sheep
" 헉 존경 방학때면 모를까 어케 다듣지ㅎㅎㅎ난 짐 사탐만 메가스터디에서 듣는데......국사랑 근현은 라영환꺼, 사문 위종욱, 한지 신상호...........나두 방학땐 저렇게 다 들어야징~~ㅋㅋㅋ ",2009.04.20. 12:01,3729003,수시아
 윤리 굳 ㅋㅋ ,2009.04.21. 18:20,3729003,한방에가자
 마쟈 윤린진리야이현짱ㅋㅋㅋㅋ ,2009.04.22. 12:17,3729003,sssrhdqnwnd
 저기/...둠강어디서 다운받는지점? ,2009.05.28. 16:22,3729003,vmflghzm77
 메가파일 ~  ,2010.01.21. 21:03,3729003,폭간매실
" 저는 수2,미적은 알텍으로 결정했음...수만휘에서 수2인강 질문했었는데 덧글 5개중 4개가 알텍이었음 ㅎㅎ ",2009.04.18. 23:03,3726672,코알라
 제가 한석원쌤이 운영하시는 티치미 재수학원다니는데요 저희반(문과2반)에 수학본좌가 알텍듣고 그런 성적 나온다고 하던데요.....전 알텍 쭉 듣는거 추천합니다 ,2009.04.18. 23:09,3726672,블랙매지션
 삭제된 댓글입니다. ,,3726672,
 헐 시간되세요 ?? ,2009.04.18. 23:37,3726672,막말장어
 삭제된 댓글입니다. ,,3726672,
 딴과목은요 전 딴과목도 부족해서 .. ,2009.04.19. 19:49,3726672,막말장어
 삽자루 욕이너무난무함.....개념설명보단 문제위주라 흠 개념쫌있으면 삽자루괜찮을듯.  ,2009.04.18. 02:50,3724077,소쿠리
 심주석은 누규?  ,2009.04.18. 08:43,3724077,후로룰루
" 난 삽자루 느무좋아♡욕해서 더 재밌던데 난...ㅋㅋㅋㅋㅋ 잠도 안오구,  ",2009.04.18. 14:24,3724077,스펠
 심 주 석 ,2009.04.29. 17:27,3724077,거성
 난 한석원 찬양함 ,2009.04.16. 23:27,3721636,ㅁㅁㅁ
 헐 다들 한석원 찬양이네 근데 알텍 보아하니 2008 년것인데 현재랑 동떨어 지지 않았니?> ,2009.04.16. 23:28,3721636,마지막웃는사람이승자
 후자 추천 ,2009.04.16. 23:29,3721636,엉건
 흠 아 고민이네 근데 석원이 횽의 대머리의 포스를 볼때마다 너무 끌려 ,2009.04.16. 23:31,3721636,마지막웃는사람이승자
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ야 우리학교  물리선생은 물리풀면 40도안나와 ㅋㅋㅋㅋㅋㅋㅋ ,2009.04.16. 22:54,3721489,곰도리
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2009.04.16. 22:56,3721489,라바여
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이상익 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이상익 대박공감 ,2009.04.16. 23:26,3721489,흠냥
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2009.04.16. 23:36,3721489,가비찬양
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃고가ㅋㅋㅋㅋㅋ 아오 ㅋㅋㅋ삽자루쌤 완전 공감이다 ,2009.04.16. 23:47,3721489,아마빌레
 ㅋㅋㅋㅋㅋㅋㅋ대박이다ㅋㅋㅋ 외지웅은 왜 안온다는거?? 알려줘ㅋㅋ ,2009.04.17. 00:00,3721489,카피탄
 ㅋㅋㅋㅋㅋㅋ외지웅이 학원강의할때 빵꾸가 많아서요 ㅋㅋ아 ebs교사 대본없어서 못풀어 ㅋㅋㅋㅋㅋㅋㅋ ,2009.04.17. 00:11,3721489,꽃탱
 ㅋㅋㅋ 삽자루 물수능.ㅋㅋ ,2009.09.02. 20:58,3721489,GoSG
 외지웅쌤은 맨날 안 오네요ㅋㅋㅋㅋ ,2016.07.25. 17:14,3721489,배고파a
 정석 실력 연습 문제 추천 ,2009.04.16. 01:42,3720388,자금기근
 정석을 과외나 인강같은걸로 땠다면 쎈-새롬n제=수능기출 커리 추천정석을 혼자 땐거라면 한석원 알파테크닉-수능기출 커리 추천 ,2009.04.16. 01:42,3720388,엔요
 정석 혼자땟어... ,2009.04.16. 01:43,3720388,JSP
 박승동샘 전 쫌 어려운거같더라구요 ㅠ유상현선생님이 어려운거 되게 쉽게 잘 이해되게끔 알려주시는거 같아요 ㅋ ,2009.04.16. 20:14,3720329,꿀한스푼
 박승동샘이 더 낫지않을까요; 한석원쌤은 적응하는데 시간이 필요할거같은데;아니면 손광균샘도 괜찮은데; ,2009.04.16. 20:20,3720329,올해는나의해
 박승동꺼 듣다가 말투땜에 기절하는줄알았는데 5분이상 절대 못들음 ,2009.04.16. 00:27,3719921,수에르테
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ승동사마좋ㅇ데 ,2009.04.16. 00:29,3719921,독터
 수학 정승제 곽기호샘 추천 ㅋㅋ 한석원샘은 성적 괜찮으면 들어도 무방 참고로 알텍이 좋음 한석원샘꺼는ㅋ ,2009.04.18. 09:04,3719274,카페별 별명
 수능특강은 안들어봤는데.. 솔직히 외궈는박수호샘 문법이랑 김기훈샘 리딩스킬만 들어도 될것 같은데.. 시간 많이 없으면 리딩스킬만 들어도 될듯.. 상위권은 보장 못하지만 ㅋㅋ ,2009.04.18. 12:06,3719274,수리크리2배만
" 신승범T는 안찍는다고 현강듣는 친구가 말해줬어요~~~ 6,9월은 찍지만 4월은 안찍는데요... 아마 문제 질이 떨어져서 그런듯....  ",2009.04.15. 21:48,3718885,에린
 최진기도 안올리고잇어 ,2009.04.15. 22:47,3718885,모나미펜
 그래프 그렸지만 다 틀린그래프 ㅡㅡ ,2009.04.15. 00:14,3716937,Forever
 삭제된 댓글입니다. ,,3716937,
 222ㅜㅜ 맞어...나두ㅠ ,2009.04.15. 00:15,3716937,kscbboy
 ㅇㅇ ,2009.04.15. 00:15,3716937,일오삼일
 주관식에 절대값로그랑 그 옆에거와 주관식 1번 등등 너무나 그래프가 중요했음. 심지어 미적마지막 문제까지도 ,2009.04.15. 00:15,3716937,일오삼일
 ㅇㅏ 짱나 ㅠㅠㅠㅠㅠ 그래프..후 ,2009.04.15. 00:23,3716937,Jullka
 중앙유웨이 사설모의고사는 문제집삘이 나서 71점맞았었는데.. 이번에 36점 ㅜ_ㅜ ,2009.04.15. 00:04,3716805,Forever
 교육청은 원래어려워.. 근데 오늘 좀 도가지나친듯 ,2009.04.15. 00:04,3716805,SKKU
 나형의 경우는 어때? ,2009.04.15. 00:04,3716805,연경10학번
 늦게 올라올듯 나도 기다리는중 ,2009.04.14. 22:13,3715147,윈윈
 난 한석원 현강듣는데 한석원 문제풀어주는거 보면 감동이밀려와 ,2009.04.14. 22:14,3715147,ㅁㅁㅁ
 어제 5분들었는데 노이로제 걸릴듯 시발 ㅡㅡ; ,2009.04.14. 21:22,3714403,수에르테
 쪽지 보세요 ,2009.04.14. 12:18,3707889,시립
 개념원리 수1 vol1.2 연습문제 모두 마스터삽자루 sjr정석삽자루 파워레벨업저는이렇게..현 고3 1등급 수리나형 ,2009.04.13. 00:36,3705674,오빠
 한석원샘 신승범생 둘다 난이도가좀잇다던데.. ,2009.04.13. 01:18,3705674,cwal8125
 음 고2시라면 개념인강 하나 챙겨들으시고 개념서 하나 잡아서 예제랑 유제를 무한반복하실것을 권고해드립니다 ㅋ 아직 시간이 많으니까염 ㅋ개념인강은 한석현 선생님 추천해요 저도 개념없을적 기본강의로 들었던 거에요 ! ,2009.04.13. 13:21,3705674,체리사탕
 소순영 ,2009.04.12. 19:10,3704380,재패니즈
 박금우 ,2009.04.12. 19:12,3704380,audrnl60
 또또또;; ,2009.04.12. 19:12,3704380,carefully00
 음.. 제가 듣진 않지만 유명하다는분 김평식 양진영 글고 또.......  ,2009.04.12. 19:13,3704380,audrnl60
 유상현 한석현 ,2009.04.12. 19:13,3704380,audrnl60
 마지막으로 정승제.. ,2009.04.12. 19:15,3704380,audrnl60
 아아아 확통에 강하다는 송진규  ,2009.04.12. 19:16,3704380,audrnl60
 남언우  ,2009.04.12. 19:17,3704380,에센유
 유명해요;;? 김평식 양진영 유상현 정승제 송진규 첨들어보는데;; ,2009.04.12. 19:19,3704380,carefully00
 김평식은 노량진 현강 마감강사이시고 양진영은 강대 출신 선생님이시고 유상현과 정승제는 수포자를 이끌어주시고 송진규는 이비에스에서 확통하나는 끝내주는 선생님들이엇음.. 송진규선생님은 지금 메가에 계심 ㅋ 이번에 새로 들어오셧음 ,2009.04.12. 19:21,3704380,audrnl60
 근데 저 8명중에서만 골라도 최고이니 굳이 더 알아볼 필요까지는 없다고 봄. 개인적으론 삽자루-이상익이 둘다 최소한의 내용으로 최대한 많은 문제를 풀게 해줘서 좋음. ,2009.04.12. 19:22,3704380,과포자
 님이 쓰신 선생님들도 다 대단한 선생님들이신데 더 알아볼 필요가;; 걍 맛보기 함 들어보세요 ,2009.04.12. 19:23,3704380,audrnl60
 심주석 쌤 <-이비에스 ,2009.04.12. 19:27,3704380,아리
 오  강필쌤을 아시다니  + _ + 행운아신듯.. ,2009.04.12. 20:22,3704380,우왕ㅋ굿ㅋ
 둘다 OT 들어볼 수 있지 않나요? 아니면 한석원 커리큘럼을 보시던가. 자신에게 맞는 강좌는 보통 OT를 보면 알수 있다는. ,2009.04.12. 18:47,3704252,샤나
 난 박금우샘 강의나 아니면 곽기호샘 추천해 둘다 좋아ㅋㅋㅋ  ,2009.04.13. 21:05,3704252,조디악파티
 크리티컬은 문제풀이아니에요? 알텍은 필수죠 한석원 커리의 꽃 ,2009.04.12. 12:34,3702762,progressive
 정석 연습문제빼고 개념 + 예제 + 유제 다돌리세여 계속~ ,2009.04.12. 09:18,3701884,공신되자
 무한복습만이 살길 ,2009.04.12. 09:26,3701884,경인교대가자
" 과탐 6월달부터 하면 망하겠다. 2학년때 빡세게 개념 다 정리한것도 아니고. 어서어서 과탐 정리 하길 바란다...물리랑 화학을 화목토/ 월수금일 이런식으로 공부하길. 그리고 개념정리는 인강으로 자세하고 타이트하게 정리해야 1~2등급 맞을수 있을거야. 물리는 정원재선생님이나 김성재 선생님 스타일 맞춰서 들어보고, 화학은 이투스 박원청정 선생님 강의 들어보길 바라. ",2009.04.13. 20:21,3700853,꼬맹이vet
 으악 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 막막해.............. 감사합니다. 언수외올인할라고했는데... 물화윽...................... ,2009.04.16. 02:50,3700853,underUknowskin
 한석원. 괜찮은데. 근데 심화미적은진짜 독학해도 괜찮은거같은데... 난정석한번돌리고 알텍들었는데 수능발전문제는 그래도어렵긴어렵더라... ,2009.04.25. 02:01,3699643,띠가
 3~4등급이면 개념 대충 겉만아는정도인데 이제4월인데 알파테크닉타시면나중에 심화심화심화만 하다가 결국엔 기초에충실하지못해서 무너 내려지는 경우가 발생할수있습니다1. 답변 로그온은 수1 심화입니다 6월 7월정도에 개강합니다. 지금있는건 작년버젼이지요2. 본인이 결정해야겠죠3. 제생각입니다만 로그인 들으면서 개념한번 다지시고 로그온들어가시는게 현명할거같습니다.  ,2009.04.11. 13:28,3697152,시라닝
 로그온은 심화개념이고요 제가 생각하기에 잘 안맞으면 그냥 바꾸세요 물론  손광균샘이님이랑 정말 잘 맞을경우에요 성적 2등급에서 3등급 상위나오면 로그인 안듣고 로그온 들어도 상관없는걸로 알고 있고요.. ,2009.04.12. 14:44,3697152,조디악파티
 고1때 개념안잡힌상태에서 들어서.....; ,2009.04.11. 00:41,3696881,시대
 난고3인데수2공간도형 오늘첨배움학교ㅔ서 ㅋㅋ ,2009.04.11. 00:43,3696881,하하이요
 쪽지보세요 ,2009.04.14. 12:21,3696881,시립
 그니깐요 ㅜㅜ  한석원쌤 쭉밀고갈까요?? ,2009.04.10. 23:29,3696409,막말장어
 전 작년에 크리 듣다가 감동먹었음;; ,2009.04.10. 17:35,3695442,hunjay525
 ...음 내경험을 얘기 하자면 난 심주석쌤강의 듣고 이제 왠만한 수학문제는 풀수있게됐음! 못나와도 80정도는 지킬수있는것같음 .. 솔직히 수리도 개념싸움임 개념 굳이 돈내고 비싼 인강듣는 것보다 듀냐가 나을듯. 진짜 내경험으로는 심주석쌤 사설인강에 절대 뒤지지않음 ,2009.06.18. 00:26,3689804,달빛소년
 기왕이면 한선생님 커리타는게 좋지않을까욤.. ,2009.04.07. 19:56,3688699,꿀한스푼
 고맙습니다 이제 이해가 됐어요^^ 그러니까 증발하고 난 남은 물은 농도가 더 진해져서 1L에 8g 이라는 공식이 성립하지 않는다는 거죠?  ,2009.04.07. 12:44,3688322,123456
 한석원T 강의 뭐 들으세요? 알파? ,2009.04.07. 12:04,3688320,123456
 알텍 ㅋㅋㅋㅋ 석원샘 계산안해줌 ㅋㅋㅋㅋ 여러분의 몫이야~ 알겠지?ㅋㅋㅋㅋ ,2009.04.07. 12:34,3688320,흠냥
 ㅋㅋㅋㅋㅋㅋ공감이요 여러분의 몫이야~ ,2009.04.07. 12:45,3688320,123456
 알텍 수12미적이요 ,2009.04.07. 12:58,3688320,배아퍼
" 6리터가 증발할때는 무기물질은 그대로 있고, 따라서 6리터 빼낼때는 더 진한(?) 국물을 빼내게 되네요..다시말하면 6리터 빼낼때 같이 빠져나가는 무기물질의 양이 48g이 아니다 라는게 이해되면 되것네요 ",2009.04.07. 12:29,3688319,타이쓴
 고맙습니다 이제 이해가 되네요^^ ,2009.04.07. 12:43,3688319,123456
 한석원알텍이요 제가 삽자루를안들어봐서모르겠는데요제친구중에 강남대성들어간애가있는데 걔가 수2는 무조건 알택들으래요완전 모 깨달음을 얻는다는데요?ㅎㅎ일단 그렇다구요~ ,2009.04.07. 23:11,3687989,4useo
 경제는 최진기 추천 ,2009.04.07. 00:57,3687456,고경만이살길
 경제...필기 꼼꼼하게 잘해주시는 샘은 문병일샘 추천이에요 ^^ 강의료도 3만원이라 저렴해서 부담도 적구요. 맛보기 한번 보고 결정해보세요. ^^  ,2009.04.07. 09:29,3687456,켈리
 독해 직독직해 찾으시는거면 최원규샘 스직직 추천이요~해석도 정확하게 하면서 속도도 올라가더라구요하라는대로 따라하니깐여 ㅋㅋ ,2009.04.07. 20:05,3687456,꿀한스푼
 2~3 등급이시면 충분하 알텍 이해하실듯? 뭐 제가 들어본건 아니지만 친구한테 들어서요ㅋㅋ아니면 다른샘도 들어보시는것도 좋을것 같아요박승동 샘이나 곽기호샘도 문제풀이에 좋은샘이라서성적올리기에는 더 도움 되실수도 .. ㅋ ,2009.04.08. 16:21,3687456,엘릿v
 영어는 저도 잘은 모르는데 김기훈샘이 아무래도 유명한데 가장 잘 가르쳐 주시지 않을까요.. 아니면.. 타미나 박수호샘도 괜찮다고 들었고여ㅋㅋ ,2009.04.08. 16:37,3687456,카페별 별명
 답해주신 분들 모두 감사드립니다 ㅎㅎ그냥 신승범 썜과 위종욱 쌤으로 질럿어요 ㄷㄷ 쌤도 중요하지만 그정도 이름 있으시면 다들 비슷하실거 같아서... 제가 열심히 해야죠 뭘 ㅎㅎ모두 열공!! ,2009.04.11. 11:12,3687456,카르너
 전 위에 분들중에서는 삽자루샘이 가장 좋을듯.. 5등급 이시니까요ㅋ 근데 차라리 수1쪽이면 곽기호샘 추천요~ 곽기호샘이 10가나 도 잘 잡아줘서 좋더라고요아니면 아싸라 남언우샘 강의 듣는것도 좋을것 같고요~~ ,2009.04.08. 16:14,3687298,조디악파티
 난 한석원 들을건데 ,2009.04.06. 01:09,3685713,사신유신
 전 지금 손샘듣고있는데  ,2009.04.08. 01:43,3685713,민메롱이야
 한석원좋은데 ,2009.04.06. 01:02,3685687,윈윈
 삽자루 ㄱㄱㄱㄱ 신승범이나 ,2009.04.06. 00:59,3685662,데톨
 폴 형은요? ,2009.04.24. 02:10,3685662,viukoi
 손광균쌤도 좋은뎅 ..신승범도 괜찮고 .. 무엇보다 자기한테 맞아야한답니다 맛보기 듣고 결정  ,2009.04.06. 00:24,3685468,데톨
 난 승범이형꺼듣고 80점대 --> 90점대 상승 효과 한번 봐서 계속 따라다니는중 ,2009.04.06. 00:25,3685468,리베라
 신승범이 쩌는데 ,2009.04.06. 00:26,3685468,텝
 전...한석원듣는데...'ㅋㅋ ,2009.04.06. 00:26,3685468,달걀
 저희학교..진짜 한반에 5명넘게.신승범들음.ㅡㅡ;;;;;; 전 한석원ㅋㅋ ,2009.04.06. 00:27,3685468,달걀
 승범이형 너무 어렵지 않나요.. 이해 불가임.. ,2009.04.06. 00:27,3685468,유리태연
 그래도 이해도 면에서 삽.. 아님 박승동도 괜찮다던데  ,2009.04.06. 23:34,3685468,비샤
